Date,Open,High,Low,Close
12/07/2017,"7,348.03","7,371.73","7,314.60","7,320.75"
12/06/2017,"7,327.50","7,369.71","7,289.36","7,348.03"
12/05/2017,"7,338.97","7,373.90","7,326.57","7,327.50"
12/04/2017,"7,300.49","7,369.65","7,300.49","7,338.97"
12/01/2017,"7,326.67","7,355.43","7,288.73","7,300.49"
11/30/2017,"7,393.56","7,416.26","7,326.67","7,326.67"
11/29/2017,"7,460.65","7,460.65","7,386.67","7,393.56"
11/28/2017,"7,383.90","7,469.61","7,373.95","7,460.65"
11/27/2017,"7,409.64","7,438.39","7,383.90","7,383.90"
11/24/2017,"7,417.24","7,425.19","7,389.54","7,409.64"
11/23/2017,"7,419.02","7,422.73","7,373.31","7,417.24"
11/22/2017,"7,411.34","7,460.91","7,410.38","7,419.02"
11/21/2017,"7,389.46","7,422.18","7,367.86","7,411.34"
11/20/2017,"7,380.68","7,397.39","7,350.37","7,389.46"
11/17/2017,"7,386.94","7,406.53","7,356.16","7,380.68"
11/16/2017,"7,372.61","7,393.28","7,368.14","7,386.94"
11/15/2017,"7,414.42","7,415.09","7,357.06","7,372.61"
11/14/2017,"7,415.18","7,436.57","7,396.92","7,414.42"
11/13/2017,"7,432.99","7,469.30","7,402.95","7,415.18"
11/10/2017,"7,484.10","7,500.29","7,421.73","7,432.99"
11/09/2017,"7,529.72","7,532.20","7,476.89","7,484.10"
11/08/2017,"7,513.11","7,534.49","7,504.77","7,529.72"
11/07/2017,"7,562.28","7,582.85","7,507.83","7,513.11"
11/06/2017,"7,560.35","7,572.90","7,544.20","7,562.28"
11/03/2017,"7,555.32","7,580.95","7,541.91","7,560.35"
11/02/2017,"7,487.96","7,562.26","7,478.88","7,555.32"
11/01/2017,"7,493.08","7,532.36","7,487.96","7,487.96"
10/31/2017,"7,487.81","7,516.85","7,483.97","7,493.08"
10/30/2017,"7,505.03","7,507.02","7,478.41","7,487.81"
10/29/2019,"7,331.28","7,335.73","7,264.74","7,306.26"
10/28/2019,"7,324.47","7,346.92","7,291.59","7,331.28"
10/25/2019,"7,328.25","7,331.17","7,279.78","7,324.47"
10/24/2019,"7,260.74","7,338.87","7,255.46","7,328.25"
10/23/2019,"7,212.49","7,265.86","7,194.13","7,260.74"
10/22/2019,"7,163.64","7,230.17","7,146.69","7,212.49"
10/21/2019,"7,150.57","7,197.53","7,139.38","7,163.64"
10/18/2019,"7,182.32","7,197.14","7,146.11","7,150.57"
10/17/2019,"7,167.95","7,237.78","7,162.04","7,182.32"
10/16/2019,"7,211.64","7,217.63","7,149.84","7,167.95"
10/15/2019,"7,213.45","7,242.37","7,176.67","7,211.64"
10/14/2019,"7,247.08","7,251.80","7,194.21","7,213.45"
10/11/2019,"7,186.36","7,250.09","7,144.66","7,247.08"
10/10/2019,"7,166.50","7,212.90","7,130.52","7,186.36"
10/09/2019,"7,143.15","7,196.41","7,139.90","7,166.50"
10/08/2019,"7,197.88","7,223.86","7,143.15","7,143.15"
10/07/2019,"7,155.38","7,206.89","7,132.98","7,197.88"
10/04/2019,"7,077.64","7,157.75","7,077.40","7,155.38"
10/03/2019,"7,122.54","7,129.02","7,004.43","7,077.64"
10/02/2019,"7,360.32","7,360.32","7,119.72","7,122.54"
10/01/2019,"7,408.21","7,433.24","7,352.83","7,360.32"
09/30/2019,"7,426.21","7,439.62","7,402.20","7,408.21"
09/27/2019,"7,351.08","7,440.77","7,351.00","7,426.21"
09/26/2019,"7,289.99","7,387.09","7,277.15","7,351.08"
09/25/2019,"7,291.43","7,292.00","7,212.96","7,289.99"
09/24/2019,"7,326.08","7,348.97","7,281.91","7,291.43"
09/23/2019,"7,344.92","7,362.30","7,284.75","7,326.08"
09/20/2019,"7,356.42","7,376.31","7,322.01","7,344.92"
09/19/2019,"7,314.05","7,373.08","7,290.69","7,356.42"
09/18/2019,"7,320.40","7,350.52","7,300.37","7,314.05"
09/17/2019,"7,321.41","7,350.24","7,292.23","7,320.40"
09/16/2019,"7,367.46","7,378.32","7,321.41","7,321.41"
09/13/2019,"7,344.67","7,380.29","7,318.23","7,367.46"
09/12/2019,"7,338.03","7,369.34","7,303.17","7,344.67"
09/11/2019,"7,267.95","7,346.71","7,267.95","7,338.03"
09/10/2019,"7,235.81","7,270.50","7,199.40","7,267.95"
09/09/2019,"7,282.34","7,325.21","7,205.98","7,235.81"
09/06/2019,"7,271.17","7,284.11","7,244.13","7,282.34"
09/05/2019,"7,311.26","7,330.71","7,250.63","7,271.17"
09/04/2019,"7,268.19","7,334.55","7,268.19","7,311.26"
09/03/2019,"7,281.94","7,301.47","7,239.10","7,268.19"
09/02/2019,"7,207.18","7,315.26","7,206.90","7,281.94"
08/30/2019,"7,184.32","7,240.37","7,179.70","7,207.18"
08/29/2019,"7,114.71","7,199.20","7,103.12","7,184.32"
08/28/2019,"7,089.58","7,131.21","7,050.00","7,114.71"
08/27/2019,"7,094.98","7,110.76","7,044.73","7,089.58"
08/23/2019,"7,128.18","7,188.59","7,094.98","7,094.98"
08/22/2019,"7,203.97","7,203.97","7,103.67","7,128.18"
08/21/2019,"7,125.00","7,215.53","7,122.12","7,203.97"
08/20/2019,"7,189.65","7,231.65","7,121.24","7,125.00"
08/19/2019,"7,117.15","7,214.23","7,117.15","7,189.65"
08/16/2019,"7,067.01","7,125.90","7,067.01","7,117.15"
08/15/2019,"7,147.88","7,148.75","7,020.22","7,067.01"
08/14/2019,"7,250.90","7,268.73","7,112.05","7,147.88"
08/13/2019,"7,226.72","7,281.14","7,166.86","7,250.90"
08/12/2019,"7,253.85","7,305.56","7,207.46","7,226.72"
08/09/2019,"7,285.90","7,297.28","7,237.13","7,253.85"
08/08/2019,"7,198.70","7,285.90","7,191.25","7,285.90"
08/07/2019,"7,171.69","7,237.88","7,153.89","7,198.70"
08/06/2019,"7,223.85","7,241.57","7,166.98","7,171.69"
08/05/2019,"7,407.06","7,407.06","7,200.54","7,223.85"
08/02/2019,"7,584.87","7,585.24","7,397.91","7,407.06"
08/01/2019,"7,586.78","7,609.98","7,535.90","7,584.87"
07/31/2019,"7,646.77","7,648.20","7,576.12","7,586.78"
07/30/2019,"7,686.61","7,727.49","7,643.65","7,646.77"
07/29/2019,"7,549.06","7,711.34","7,548.86","7,686.61"
07/26/2019,"7,489.05","7,553.55","7,486.74","7,549.06"
07/25/2019,"7,501.46","7,542.64","7,462.73","7,489.05"
07/24/2019,"7,556.86","7,558.01","7,479.07","7,501.46"
07/23/2019,"7,514.93","7,598.60","7,514.93","7,556.86"
07/22/2019,"7,508.70","7,549.71","7,491.79","7,514.93"
07/19/2019,"7,493.09","7,546.65","7,475.49","7,508.70"
07/18/2019,"7,535.46","7,535.46","7,482.60","7,493.09"
07/17/2019,"7,577.20","7,577.20","7,519.22","7,535.46"
07/16/2019,"7,531.72","7,590.07","7,524.52","7,577.20"
07/15/2019,"7,505.97","7,548.33","7,487.44","7,531.72"
07/12/2019,"7,509.82","7,537.10","7,493.80","7,505.97"
07/11/2019,"7,530.69","7,558.34","7,501.66","7,509.82"
07/10/2019,"7,536.47","7,559.12","7,515.61","7,530.69"
07/09/2019,"7,549.27","7,553.30","7,517.94","7,536.47"
07/08/2019,"7,553.14","7,571.34","7,538.67","7,549.27"
07/05/2019,"7,603.58","7,603.61","7,541.86","7,553.14"
07/04/2019,"7,609.32","7,622.58","7,601.33","7,603.58"
07/03/2019,"7,559.19","7,621.02","7,558.47","7,609.32"
07/02/2019,"7,497.50","7,565.27","7,497.50","7,559.19"
07/01/2019,"7,425.63","7,530.24","7,425.63","7,497.50"
06/28/2019,"7,402.33","7,436.18","7,398.92","7,425.63"
06/27/2019,"7,416.39","7,439.43","7,375.51","7,402.33"
06/26/2019,"7,422.43","7,435.90","7,405.54","7,416.39"
06/25/2019,"7,416.69","7,429.72","7,373.22","7,422.43"
06/24/2019,"7,407.50","7,435.54","7,399.56","7,416.69"
06/21/2019,"7,424.44","7,456.79","7,382.94","7,407.50"
06/20/2019,"7,403.54","7,460.83","7,403.54","7,424.44"
06/19/2019,"7,443.04","7,454.93","7,399.17","7,403.54"
06/18/2019,"7,357.31","7,469.19","7,345.55","7,443.04"
06/17/2019,"7,345.78","7,370.70","7,324.54","7,357.31"
06/14/2019,"7,368.57","7,368.80","7,316.44","7,345.78"
06/13/2019,"7,367.62","7,398.61","7,350.98","7,368.57"
06/12/2019,"7,398.45","7,398.45","7,329.26","7,367.62"
06/11/2019,"7,375.54","7,420.73","7,375.54","7,398.45"
06/10/2019,"7,331.94","7,380.14","7,331.94","7,375.54"
06/07/2019,"7,259.85","7,347.41","7,258.16","7,331.94"
06/06/2019,"7,220.22","7,275.66","7,218.67","7,259.85"
06/05/2019,"7,216.74","7,259.24","7,201.36","7,220.22"
06/04/2019,"7,184.80","7,223.96","7,138.14","7,214.29"
06/03/2019,"7,161.71","7,186.71","7,079.71","7,184.80"
05/31/2019,"7,218.16","7,218.16","7,130.85","7,161.71"
05/30/2019,"7,185.30","7,236.68","7,180.57","7,218.16"
05/29/2019,"7,268.95","7,268.95","7,151.37","7,185.30"
05/28/2019,"7,277.73","7,314.85","7,262.80","7,268.95"
05/24/2019,"7,231.04","7,303.04","7,231.01","7,277.73"
05/23/2019,"7,334.19","7,334.19","7,211.33","7,231.04"
05/22/2019,"7,328.92","7,373.27","7,313.55","7,334.19"
05/21/2019,"7,310.88","7,370.02","7,310.88","7,328.92"
05/20/2019,"7,348.62","7,360.34","7,268.63","7,310.88"
05/17/2019,"7,353.51","7,354.22","7,307.33","7,348.62"
05/16/2019,"7,296.95","7,353.51","7,265.77","7,353.51"
05/15/2019,"7,241.60","7,308.10","7,223.08","7,296.95"
05/14/2019,"7,163.68","7,241.60","7,163.68","7,241.60"
05/13/2019,"7,203.29","7,217.12","7,150.89","7,163.68"
05/10/2019,"7,207.41","7,268.17","7,189.86","7,203.29"
05/09/2019,"7,271.00","7,271.00","7,192.18","7,207.41"
05/08/2019,"7,260.47","7,278.32","7,222.88","7,271.00"
05/07/2019,"7,380.64","7,380.64","7,251.03","7,260.47"
05/03/2019,"7,351.31","7,418.17","7,350.01","7,380.64"
05/02/2019,"7,385.26","7,393.94","7,339.45","7,351.31"
05/01/2019,"7,385.26","7,446.46","7,379.65","7,385.26"
04/30/2019,"7,440.66","7,451.32","7,394.07","7,418.22"
04/29/2019,"7,428.19","7,456.49","7,406.53","7,440.66"
04/26/2019,"7,434.13","7,442.39","7,398.57","7,428.19"
04/25/2019,"7,471.75","7,473.32","7,405.99","7,434.13"
04/24/2019,"7,523.07","7,523.79","7,456.74","7,471.75"
04/23/2019,"7,459.88","7,528.93","7,459.88","7,523.07"
04/22/2019,"7,459.88","7,475.91","7,437.87","7,459.88"
04/19/2019,"7,459.88","7,475.91","7,437.87","7,459.88"
04/18/2019,"7,471.32","7,475.91","7,437.87","7,459.88"
04/17/2019,"7,469.92","7,478.95","7,445.12","7,471.32"
04/16/2019,"7,436.87","7,485.93","7,436.87","7,469.92"
04/15/2019,"7,437.06","7,447.08","7,420.27","7,436.87"
04/12/2019,"7,417.95","7,454.78","7,415.00","7,437.06"
04/11/2019,"7,421.91","7,441.89","7,383.47","7,417.95"
04/10/2019,"7,425.57","7,441.36","7,409.39","7,421.91"
04/09/2019,"7,451.89","7,477.62","7,413.27","7,425.57"
04/08/2019,"7,446.87","7,459.93","7,420.41","7,451.89"
04/05/2019,"7,401.94","7,461.39","7,400.79","7,446.87"
04/04/2019,"7,418.28","7,418.43","7,367.44","7,401.94"
04/03/2019,"7,391.12","7,418.31","7,380.93","7,418.28"
04/02/2019,"7,317.38","7,403.56","7,316.81","7,391.12"
04/01/2019,"7,279.19","7,352.15","7,279.19","7,317.38"
03/29/2019,"7,234.33","7,287.72","7,223.30","7,279.19"
03/28/2019,"7,194.19","7,265.47","7,190.87","7,234.33"
03/27/2019,"7,196.29","7,222.64","7,160.14","7,194.19"
03/26/2019,"7,177.58","7,221.02","7,169.37","7,196.29"
03/25/2019,"7,207.59","7,208.09","7,146.83","7,177.58"
03/22/2019,"7,355.31","7,356.37","7,192.76","7,207.59"
03/21/2019,"7,291.01","7,370.61","7,290.62","7,355.31"
03/20/2019,"7,324.00","7,341.57","7,291.01","7,291.01"
03/19/2019,"7,299.19","7,350.10","7,294.50","7,324.00"
03/18/2019,"7,228.28","7,299.19","7,228.19","7,299.19"
03/15/2019,"7,185.43","7,243.80","7,185.43","7,228.28"
03/14/2019,"7,159.19","7,215.45","7,148.08","7,185.43"
03/13/2019,"7,151.15","7,181.85","7,128.71","7,159.19"
03/12/2019,"7,130.62","7,166.55","7,083.22","7,151.15"
03/11/2019,"7,104.31","7,181.61","7,104.31","7,130.62"
03/08/2019,"7,157.55","7,157.55","7,077.93","7,104.31"
03/07/2019,"7,196.00","7,196.00","7,126.57","7,157.55"
03/06/2019,"7,183.43","7,211.83","7,170.25","7,196.00"
03/05/2019,"7,134.39","7,191.65","7,127.18","7,183.43"
03/04/2019,"7,106.73","7,166.19","7,106.73","7,134.39"
03/01/2019,"7,074.73","7,129.72","7,074.73","7,106.73"
02/28/2019,"7,107.20","7,107.20","7,041.03","7,074.73"
02/27/2019,"7,151.12","7,151.12","7,082.62","7,107.20"
02/26/2019,"7,183.74","7,183.79","7,091.59","7,151.12"
02/25/2019,"7,178.60","7,210.70","7,158.19","7,183.74"
02/22/2019,"7,167.39","7,220.52","7,162.37","7,178.60"
02/21/2019,"7,228.62","7,228.78","7,141.85","7,167.39"
02/20/2019,"7,179.17","7,234.16","7,177.95","7,228.62"
02/19/2019,"7,219.47","7,219.53","7,162.80","7,179.17"
02/18/2019,"7,236.68","7,242.09","7,209.70","7,219.47"
02/15/2019,"7,197.01","7,261.63","7,185.23","7,236.68"
02/14/2019,"7,190.84","7,232.83","7,183.01","7,197.01"
02/13/2019,"7,133.14","7,205.07","7,133.14","7,190.84"
02/12/2019,"7,129.11","7,168.61","7,121.72","7,133.14"
02/11/2019,"7,071.18","7,149.23","7,071.18","7,129.11"
02/08/2019,"7,093.58","7,115.83","7,064.90","7,071.18"
02/07/2019,"7,173.09","7,187.51","7,093.58","7,093.58"
02/06/2019,"7,177.37","7,184.22","7,146.65","7,173.09"
02/05/2019,"7,034.13","7,180.71","7,033.57","7,177.37"
02/04/2019,"7,020.22","7,046.58","7,002.42","7,034.13"
02/01/2019,"6,968.85","7,024.45","6,968.85","7,020.22"
01/31/2019,"6,941.63","6,994.88","6,941.09","6,968.85"
01/30/2019,"6,833.93","6,967.70","6,833.93","6,941.63"
01/29/2019,"6,747.10","6,860.34","6,747.10","6,833.93"
01/28/2019,"6,809.22","6,812.53","6,734.00","6,747.10"
01/25/2019,"6,818.95","6,858.19","6,806.77","6,809.22"
01/24/2019,"6,842.88","6,854.59","6,802.03","6,818.95"
01/23/2019,"6,901.39","6,901.63","6,834.30","6,842.88"
01/22/2019,"6,970.59","6,970.59","6,880.69","6,901.39"
01/21/2019,"6,968.33","6,987.93","6,954.52","6,970.59"
01/18/2019,"6,834.92","6,984.36","6,834.92","6,968.33"
01/17/2019,"6,862.68","6,862.68","6,799.03","6,834.92"
01/16/2019,"6,895.02","6,912.44","6,848.57","6,862.68"
01/15/2019,"6,855.02","6,910.45","6,849.63","6,895.02"
01/14/2019,"6,918.18","6,918.21","6,841.74","6,855.02"
01/11/2019,"6,942.87","7,001.94","6,902.65","6,918.18"
01/10/2019,"6,906.63","6,948.18","6,860.82","6,942.87"
01/09/2019,"6,861.60","6,938.31","6,861.60","6,906.63"
01/08/2019,"6,810.88","6,901.48","6,804.89","6,861.60"
01/07/2019,"6,837.42","6,874.11","6,778.01","6,810.88"
01/04/2019,"6,692.66","6,850.37","6,692.50","6,837.42"
01/03/2019,"6,734.23","6,753.14","6,685.09","6,692.66"
01/02/2019,"6,728.13","6,753.29","6,599.48","6,734.23"
01/01/2019,"6,728.13","6,752.54","6,718.32","6,728.13"
12/31/2018,"6,733.97","6,752.54","6,718.32","6,728.13"
12/28/2018,"6,584.68","6,742.48","6,584.68","6,733.97"
12/27/2018,"6,685.99","6,728.49","6,536.53","6,584.68"
12/26/2018,"6,685.99","6,721.17","6,661.04","6,685.99"
12/25/2018,"6,685.99","6,721.17","6,661.04","6,685.99"
12/24/2018,"6,721.17","6,721.17","6,661.04","6,685.99"
12/21/2018,"6,711.93","6,733.00","6,653.65","6,721.17"
12/20/2018,"6,765.94","6,765.94","6,646.45","6,711.93"
12/19/2018,"6,701.59","6,785.16","6,698.15","6,765.94"
12/18/2018,"6,773.24","6,773.24","6,701.59","6,701.59"
12/17/2018,"6,845.17","6,845.17","6,761.38","6,773.24"
12/14/2018,"6,877.50","6,877.50","6,788.65","6,845.17"
12/13/2018,"6,880.19","6,908.48","6,848.98","6,877.50"
12/12/2018,"6,806.94","6,902.19","6,806.94","6,880.19"
12/11/2018,"6,721.54","6,857.58","6,721.54","6,806.94"
12/10/2018,"6,778.11","6,815.84","6,719.17","6,721.54"
12/07/2018,"6,704.05","6,868.27","6,704.05","6,778.11"
12/06/2018,"6,921.84","6,921.84","6,673.57","6,704.05"
12/05/2018,"7,022.76","7,028.65","6,921.84","6,921.84"
12/04/2018,"7,062.41","7,095.01","7,002.71","7,022.76"
12/03/2018,"6,980.24","7,145.49","6,980.24","7,062.41"
11/30/2018,"7,038.95","7,042.07","6,965.60","6,980.24"
11/29/2018,"7,004.52","7,078.37","7,004.52","7,038.95"
11/28/2018,"7,016.85","7,057.03","6,987.25","7,004.52"
11/27/2018,"7,036.00","7,043.70","6,983.98","7,016.85"
11/26/2018,"6,952.86","7,050.96","6,952.86","7,036.00"
11/23/2018,"6,960.32","6,987.53","6,912.30","6,952.86"
11/22/2018,"7,050.23","7,050.43","6,944.95","6,960.32"
11/21/2018,"6,947.92","7,058.56","6,947.92","7,050.23"
11/20/2018,"7,000.89","7,010.10","6,904.21","6,947.92"
11/19/2018,"7,013.88","7,070.46","6,997.83","7,000.89"
11/16/2018,"7,038.01","7,092.44","6,968.99","7,013.88"
11/15/2018,"7,033.79","7,081.88","6,979.57","7,038.01"
11/14/2018,"7,053.76","7,113.59","6,979.68","7,033.79"
11/13/2018,"7,053.08","7,103.97","7,016.64","7,053.76"
11/12/2018,"7,105.34","7,186.31","7,053.08","7,053.08"
11/09/2018,"7,140.68","7,140.68","7,070.80","7,105.34"
11/08/2018,"7,117.28","7,171.69","7,115.01","7,140.68"
11/07/2018,"7,040.68","7,136.75","7,040.68","7,117.28"
11/06/2018,"7,103.84","7,117.50","7,027.45","7,040.68"
11/05/2018,"7,094.12","7,140.37","7,077.40","7,103.84"
11/02/2018,"7,114.66","7,196.39","7,094.12","7,094.12"
11/01/2018,"7,128.10","7,165.61","7,085.74","7,114.66"
10/31/2018,"7,035.85","7,161.54","7,035.85","7,128.10"
10/30/2018,"7,026.32","7,060.06","6,983.68","7,035.85"
10/29/2020,"5,582.80","5,616.58","5,534.66","5,581.75"
10/28/2020,"5,728.99","5,728.99","5,525.52","5,582.80"
10/27/2020,"5,792.01","5,806.23","5,728.18","5,728.99"
10/26/2020,"5,860.28","5,868.36","5,782.37","5,792.01"
10/23/2020,"5,785.65","5,885.38","5,781.78","5,860.28"
10/22/2020,"5,776.50","5,796.44","5,716.40","5,785.65"
10/21/2020,"5,889.22","5,903.38","5,769.62","5,776.50"
10/20/2020,"5,884.65","5,915.47","5,861.81","5,889.22"
10/19/2020,"5,919.58","5,959.67","5,871.95","5,884.65"
10/16/2020,"5,832.52","5,933.81","5,832.52","5,919.58"
10/15/2020,"5,935.06","5,935.06","5,786.20","5,832.52"
10/14/2020,"5,969.71","6,009.81","5,926.49","5,935.06"
10/13/2020,"6,001.38","6,008.04","5,949.97","5,969.71"
10/12/2020,"6,016.65","6,037.08","5,995.11","6,001.38"
10/09/2020,"5,978.03","6,040.47","5,978.03","6,016.65"
10/08/2020,"5,946.25","6,004.15","5,929.41","5,978.03"
10/07/2020,"5,949.94","5,977.15","5,929.16","5,946.25"
10/06/2020,"5,942.94","5,971.48","5,903.40","5,949.94"
10/05/2020,"5,902.12","5,974.22","5,902.12","5,942.94"
10/02/2020,"5,879.45","5,902.12","5,809.61","5,902.12"
10/01/2020,"5,866.10","5,925.77","5,849.82","5,879.45"
09/30/2020,"5,897.50","5,931.37","5,854.46","5,866.10"
09/29/2020,"5,927.93","5,927.93","5,862.93","5,897.50"
09/28/2020,"5,842.67","5,954.42","5,842.67","5,927.93"
09/25/2020,"5,822.78","5,843.72","5,771.49","5,842.67"
09/24/2020,"5,899.26","5,899.26","5,805.28","5,822.78"
09/23/2020,"5,829.46","5,974.88","5,829.46","5,899.26"
09/22/2020,"5,804.29","5,871.28","5,794.54","5,829.46"
09/21/2020,"6,007.05","6,007.05","5,779.24","5,804.29"
09/18/2020,"6,049.92","6,055.24","6,006.28","6,007.05"
09/17/2020,"6,078.48","6,078.48","5,998.69","6,049.92"
09/16/2020,"6,105.54","6,119.24","6,057.63","6,078.48"
09/15/2020,"6,026.25","6,123.69","6,026.17","6,105.54"
09/14/2020,"6,032.09","6,080.02","6,011.83","6,026.25"
09/11/2020,"6,003.32","6,057.69","5,992.93","6,032.09"
09/10/2020,"6,012.84","6,028.76","5,950.62","6,003.32"
09/09/2020,"5,930.30","6,031.25","5,923.43","6,012.84"
09/08/2020,"5,937.40","5,985.26","5,868.87","5,930.30"
09/07/2020,"5,799.08","5,946.93","5,798.47","5,937.40"
09/04/2020,"5,850.86","5,904.16","5,778.40","5,799.08"
09/03/2020,"5,940.95","5,996.24","5,838.02","5,850.86"
09/02/2020,"5,862.05","5,974.70","5,862.05","5,940.95"
09/01/2020,"5,963.57","5,972.52","5,824.04","5,862.05"
08/28/2020,"5,999.99","6,033.04","5,962.46","5,963.57"
08/27/2020,"6,045.60","6,062.52","5,999.99","5,999.99"
08/26/2020,"6,037.01","6,050.81","5,992.22","6,045.60"
08/25/2020,"6,104.73","6,173.48","6,032.10","6,037.01"
08/24/2020,"6,001.89","6,119.80","6,001.89","6,104.73"
08/21/2020,"6,013.34","6,036.51","5,948.80","6,001.89"
08/20/2020,"6,111.98","6,111.98","6,009.61","6,013.34"
08/19/2020,"6,076.62","6,114.83","6,045.00","6,111.98"
08/18/2020,"6,127.44","6,162.66","6,062.58","6,076.62"
08/17/2020,"6,090.04","6,140.19","6,061.46","6,127.44"
08/14/2020,"6,185.62","6,185.62","6,036.13","6,090.04"
08/13/2020,"6,280.12","6,280.12","6,185.62","6,185.62"
08/12/2020,"6,154.34","6,297.20","6,151.64","6,280.12"
08/11/2020,"6,050.59","6,206.00","6,050.59","6,154.34"
08/10/2020,"6,032.18","6,099.48","6,028.49","6,050.59"
08/07/2020,"6,026.94","6,046.02","5,996.73","6,032.18"
08/06/2020,"6,104.72","6,104.72","5,980.44","6,026.94"
08/05/2020,"6,036.00","6,111.50","6,036.00","6,104.72"
08/04/2020,"6,032.85","6,056.47","5,986.77","6,036.00"
08/03/2020,"5,897.76","6,038.76","5,857.06","6,032.85"
07/31/2020,"5,989.99","6,046.33","5,897.76","5,897.76"
07/30/2020,"6,131.46","6,145.83","5,924.70","5,989.99"
07/29/2020,"6,129.26","6,155.06","6,116.72","6,131.46"
07/28/2020,"6,104.88","6,149.86","6,083.65","6,129.26"
07/27/2020,"6,123.82","6,127.62","6,086.64","6,104.88"
07/24/2020,"6,211.44","6,211.44","6,099.06","6,123.82"
07/23/2020,"6,207.10","6,273.63","6,202.90","6,211.44"
07/22/2020,"6,269.73","6,270.96","6,197.45","6,207.10"
07/21/2020,"6,261.52","6,315.68","6,253.90","6,269.73"
07/20/2020,"6,290.30","6,297.64","6,222.15","6,261.52"
07/17/2020,"6,250.69","6,293.68","6,230.01","6,290.30"
07/16/2020,"6,292.65","6,296.78","6,227.33","6,250.69"
07/15/2020,"6,179.75","6,323.55","6,179.75","6,292.65"
07/14/2020,"6,176.19","6,179.75","6,093.23","6,179.75"
07/13/2020,"6,095.41","6,187.33","6,095.41","6,176.19"
07/10/2020,"6,049.62","6,108.20","6,003.19","6,095.41"
07/09/2020,"6,156.16","6,176.84","6,040.26","6,049.62"
07/08/2020,"6,189.90","6,208.43","6,144.52","6,156.16"
07/07/2020,"6,285.94","6,285.94","6,179.97","6,189.90"
07/06/2020,"6,157.30","6,304.19","6,157.30","6,285.94"
07/03/2020,"6,240.36","6,262.71","6,137.09","6,157.30"
07/02/2020,"6,157.96","6,258.60","6,157.96","6,240.36"
07/01/2020,"6,169.74","6,201.95","6,084.48","6,157.96"
06/30/2020,"6,225.77","6,237.51","6,146.98","6,169.74"
06/29/2020,"6,159.30","6,251.96","6,122.95","6,225.77"
06/26/2020,"6,147.14","6,262.13","6,147.14","6,159.30"
06/25/2020,"6,123.69","6,162.44","6,029.25","6,147.14"
06/24/2020,"6,320.12","6,320.12","6,123.69","6,123.69"
06/23/2020,"6,244.62","6,342.19","6,244.62","6,320.12"
06/22/2020,"6,292.60","6,309.04","6,225.53","6,244.62"
06/19/2020,"6,224.07","6,319.81","6,224.07","6,292.60"
06/18/2020,"6,253.25","6,284.96","6,184.88","6,224.07"
06/17/2020,"6,242.79","6,309.74","6,233.24","6,253.25"
06/16/2020,"6,064.70","6,299.02","6,064.70","6,242.79"
06/15/2020,"6,105.18","6,105.18","5,952.44","6,064.70"
06/12/2020,"6,076.70","6,184.29","5,993.20","6,105.18"
06/11/2020,"6,329.13","6,329.13","6,076.70","6,076.70"
06/10/2020,"6,335.72","6,387.35","6,293.83","6,329.13"
06/09/2020,"6,472.59","6,475.01","6,325.07","6,335.72"
06/08/2020,"6,484.30","6,511.84","6,423.06","6,472.59"
06/05/2020,"6,341.44","6,489.99","6,341.44","6,484.30"
06/04/2020,"6,382.41","6,402.57","6,314.59","6,341.44"
06/03/2020,"6,220.14","6,394.70","6,220.14","6,382.41"
06/02/2020,"6,166.42","6,238.25","6,165.05","6,220.14"
06/01/2020,"6,076.60","6,179.34","6,076.60","6,166.42"
05/29/2020,"6,218.79","6,218.79","6,060.16","6,076.60"
05/28/2020,"6,144.25","6,234.04","6,144.25","6,218.79"
05/27/2020,"6,067.76","6,167.96","6,067.76","6,144.25"
05/26/2020,"5,993.28","6,130.12","5,993.28","6,067.76"
05/22/2020,"6,015.25","6,015.25","5,888.58","5,993.28"
05/21/2020,"6,067.16","6,093.74","6,004.10","6,015.25"
05/20/2020,"6,002.23","6,074.46","5,961.56","6,067.16"
05/19/2020,"6,048.59","6,111.96","5,965.10","6,002.23"
05/18/2020,"5,799.77","6,058.17","5,799.61","6,048.59"
05/15/2020,"5,741.54","5,837.88","5,741.54","5,799.77"
05/14/2020,"5,904.05","5,904.05","5,661.14","5,741.54"
05/13/2020,"5,994.77","5,994.77","5,893.35","5,904.05"
05/12/2020,"5,939.73","6,012.98","5,911.37","5,994.77"
05/11/2020,"5,935.98","5,999.13","5,898.32","5,939.73"
05/07/2020,"5,853.76","5,941.86","5,853.60","5,935.98"
05/06/2020,"5,849.42","5,897.44","5,839.57","5,853.76"
05/05/2020,"5,753.78","5,869.45","5,753.78","5,849.42"
05/04/2020,"5,763.06","5,792.85","5,702.03","5,753.78"
05/01/2020,"5,901.21","5,901.21","5,746.06","5,763.06"
04/30/2020,"6,115.25","6,151.58","5,897.91","5,901.21"
04/29/2020,"5,958.50","6,129.60","5,950.83","6,115.25"
04/28/2020,"5,846.79","5,977.76","5,835.92","5,958.50"
04/27/2020,"5,752.23","5,855.61","5,752.23","5,846.79"
04/24/2020,"5,826.61","5,827.24","5,728.80","5,752.23"
04/23/2020,"5,770.63","5,843.61","5,735.93","5,826.61"
04/22/2020,"5,641.03","5,777.06","5,641.03","5,770.63"
04/21/2020,"5,812.83","5,812.83","5,641.03","5,641.03"
04/20/2020,"5,786.96","5,823.93","5,707.73","5,812.83"
